borough;neighborhood;bin;numfloors;house_number;street_name;full_street_name;zipcode;full_address;streetview_image_usable_flag;streetview_stairs_detected;streetview_gate_detected;streetview_ramp_or_barrier_detected;streetview_amr_can_reach_door_flag;amr_accessibility_probability_estimated;amr_index_estimated
Manhattan;Upper West Side-Lincoln Square;1029783;4;;;;;;True;True;True;False;False;0.121949608;12.19496083
Manhattan;Midtown-Times Square;1024717;4;252;45;W  45 ST;10036;252 W  45 ST;True;False;True;True;True;0.742992945;74.29929455
Manhattan;Hell's Kitchen;1026560;4;429;47;W  47 ST;10036;429 W  47 ST;True;False;True;False;True;0.266858515;26.68585155
Manhattan;Upper West Side (Central);1031713;3;35;95;W  95 ST;10025;35 W  95 ST;True;True;True;False;False;0.047997486;4.79974862
Manhattan;Hell's Kitchen;1025065;5;330;47;W  47 ST;10036;330 W  47 ST;True;True;True;False;False;0.221569416;22.15694161
Manhattan;Midtown-Times Square;1023395;27;106;56;W  56 ST;10019;106 W  56 ST;True;False;False;False;True;0.851325718;85.13257177
Manhattan;Hell's Kitchen;1026377;1;432;44;W  44 ST;10036;432 W  44 ST;True;True;True;False;False;0.438990578;43.8990578
Manhattan;Hell's Kitchen;1026393;3;437;43;W  43 ST;10036;437 W  43 ST;True;True;True;False;False;0.192823091;19.28230913
Manhattan;Midtown-Times Square;1022649;5;144;46;W  46 ST;10036;144 W  46 ST;True;False;False;False;True;0.76280208;76.28020798
Manhattan;Chelsea-Hudson Yards;1014030;5;219;20;W  20 ST;10011;219 W  20 ST;True;True;True;False;False;0.214118372;21.41183725
Manhattan;Upper West Side-Lincoln Square;1030039;4;;;;;;True;True;False;False;False;0.083988563;8.39885628
Manhattan;Chelsea-Hudson Yards;1012828;12;426;27;W  27 DR;10001;426 W  27 DR;True;True;True;False;False;0.702890114;70.28901138
Manhattan;Gramercy;1018179;5;380;3;3 AVE;10016;380 3 AVE;True;False;False;False;True;0.685154507;68.51545065
Manhattan;Upper West Side-Lincoln Square;1028837;21;140;67;W  67 ST;10023;140 W  67 ST;True;False;False;False;True;0.799915034;79.99150341
Manhattan;Chelsea-Hudson Yards;1014111;6;;;;;;True;False;True;True;True;0.494594623;49.45946232
Manhattan;Upper West Side-Lincoln Square;1028240;13;17;67;W  67 ST;10023;17 W  67 ST;True;False;True;False;True;0.716450402;71.64504022
Manhattan;Hell's Kitchen;1027044;6;554;50;W  50 ST;10019;554 W  50 ST;True;False;False;True;True;0.675663394;67.56633939
Manhattan;Upper West Side (Central);1031391;4;59;85;W  85 ST;10024;59 W  85 ST;True;True;True;False;False;0.091255684;9.125568428
Manhattan;Hell's Kitchen;1026420;5;637;9;9 AVE;10036;637 9 AVE;False;False;False;False;False;0.685748163;68.5748163
Manhattan;Midtown South-Flatiron-Union Square;1015404;5;44;17;W  17 ST;10011;44 W  17 ST;True;False;False;False;True;0.692852601;69.28526011
Manhattan;Midtown South-Flatiron-Union Square;1015489;12;37;20;W  20 ST;10011;37 W  20 ST;True;False;False;False;True;0.835589708;83.5589708
Manhattan;Chelsea-Hudson Yards;1014011;5;198;8;8 AVE;10011;198 8 AVE;True;False;False;False;True;0.696772944;69.67729442
Manhattan;Hell's Kitchen;1026729;5;;;;;;True;True;True;False;False;0.175531646;17.55316461
Manhattan;Upper West Side (Central);1030870;5;358;END;W  END AVE;10024;358 W  END AVE;True;True;True;False;False;0.112219364;11.22193641
Manhattan;Midtown South-Flatiron-Union Square;1015530;12;19;21;W  21 ST;10010;19 W  21 ST;True;False;False;False;True;0.827536093;82.75360931
Manhattan;Chelsea-Hudson Yards;1012711;6;450;23;W  23 ST;10011;450 W  23 ST;True;True;True;False;False;0.128701063;12.87010632
Manhattan;Upper West Side (Central);1031690;3;34;95;W  95 ST;10025;34 W  95 ST;True;True;True;False;False;0.069577347;6.957734657
Manhattan;Upper West Side (Central);1031216;5;487;COLUMBUS;COLUMBUS AVE;10024;487 COLUMBUS AVE;True;False;True;False;False;0.574056184;57.40561842
Manhattan;Upper West Side (Central);1030258;5;100;79;W  79 ST;10024;100 W  79 ST;True;False;False;False;True;0.507791846;50.77918465
Manhattan;Hell's Kitchen;1026989;5;515;47;W  47 ST;10036;515 W  47 ST;True;False;False;False;True;0.631348182;63.13481824
Manhattan;Gramercy;1018137;5;;;;;;True;False;False;False;True;0.457515076;45.7515076
Manhattan;Upper West Side-Lincoln Square;1029891;15;116;72;W  72 ST;10023;116 W  72 ST;True;False;False;False;True;0.701755184;70.17551836
Manhattan;Chelsea-Hudson Yards;1012414;5;301;10;10 AVE;10001;301 10 AVE;True;False;False;False;True;0.683301132;68.3301132
Manhattan;Upper West Side-Lincoln Square;1028667;6;9;73;W  73 ST;10023;9 W  73 ST;True;False;True;False;False;0.363278299;36.32782989
Manhattan;Chelsea-Hudson Yards;1014106;4;277;22;W  22 ST;10011;277 W  22 ST;True;True;False;False;True;0.698533522;69.8533522
Manhattan;Upper West Side-Lincoln Square;1030315;9;243;60;W  60 ST;10023;243 W  60 ST;True;False;False;False;True;0.841592756;84.15927555
Manhattan;Midtown-Times Square;1014426;17;;;;;;True;False;False;True;True;0.888008915;88.80089153
Manhattan;Hell's Kitchen;1026051;16;305;57;W  57 ST;10019;305 W  57 ST;True;False;False;False;True;0.777973954;77.79739536
Manhattan;Upper West Side (Central);1030182;4;152;77;W  77 ST;10024;152 W  77 ST;True;True;False;False;False;0.101553247;10.15532465
Manhattan;Upper West Side (Central);1031751;5;42;96;W  96 ST;10025;42 W  96 ST;True;False;False;False;True;0.136036903;13.60369026
Manhattan;Upper West Side (Central);1028721;4;20;75;W  75 ST;10023;20 W  75 ST;True;True;True;False;False;0.087159423;8.715942279
Manhattan;Upper West Side (Central);1031324;5;44;85;W  85 ST;10024;44 W  85 ST;True;True;True;False;False;0.168160058;16.8160058
Manhattan;Hell's Kitchen;1025238;4;357;52;W  52 ST;10019;357 W  52 ST;True;True;False;False;False;0.706775902;70.67759021
Manhattan;Midtown-Times Square;1015258;4;1015;OF THE AMERICAS;AVE OF THE AMERICAS;10018;1015 AVE OF THE AMERICAS;True;False;True;False;False;0.737522039;73.75220388
Manhattan;Midtown South-Flatiron-Union Square;1015306;6;552;OF THE AMERICAS;AVE OF THE AMERICAS;10011;552 AVE OF THE AMERICAS;True;True;True;False;False;0.687581998;68.7581998
Manhattan;Gramercy;1018190;5;136;28;E  28 ST;10016;136 E  28 ST;True;False;False;False;True;0.682313241;68.23132414
Manhattan;Upper West Side-Lincoln Square;1030953;4;349;71;W  71 ST;10023;349 W  71 ST;True;True;True;False;False;0.117067006;11.70670059
Manhattan;Hell's Kitchen;1026940;5;639;10;10 AVE;10036;639 10 AVE;True;False;False;False;True;0.661120835;66.11208347
Manhattan;Upper West Side (Central);1031339;7.5;513;COLUMBUS;COLUMBUS AVE;10024;513 COLUMBUS AVE;True;False;False;False;True;0.737958367;73.79583668
Manhattan;Upper West Side-Lincoln Square;1028476;4;62;69;W  69 ST;10023;62 W  69 ST;True;True;True;False;False;0.155311235;15.53112347
Manhattan;Hell's Kitchen;1026641;4;720;10;10 AVE;10019;720 10 AVE;True;False;False;False;True;0.690574465;69.05744649
Manhattan;Midtown South-Flatiron-Union Square;1016252;13;55;21;E  21 ST;10010;55 E  21 ST;True;False;False;False;True;0.732857195;73.28571954
Manhattan;Midtown South-Flatiron-Union Square;1015034;12;159;26;W  26 ST;10001;159 W  26 ST;True;False;False;False;True;0.833431183;83.34311826
Manhattan;Upper West Side-Lincoln Square;1030537;4;264;73;W  73 ST;10023;264 W  73 ST;True;True;True;False;False;0.157842256;15.78422561
Manhattan;Hell's Kitchen;1026642;5;461;49;W  49 ST;10019;461 W  49 ST;True;True;True;False;False;0.611312771;61.13127708
Manhattan;Upper West Side-Lincoln Square;1030991;5;310;73;W  73 ST;10023;310 W  73 ST;True;True;True;False;False;0.371978591;37.19785909
Manhattan;Upper West Side (Central);1031737;5;40;96;W  96 ST;10025;40 W  96 ST;True;True;False;True;False;0.16535081;16.53508097
Manhattan;Midtown-Times Square;1024707;11;234;44;W  44 ST;10036;234 W  44 ST;True;False;False;False;True;0.84316977;84.31697704
Manhattan;Hell's Kitchen;1025080;4;365;46;W  46 ST;10036;365 W  46 ST;False;False;False;False;False;0.747166897;74.71668969
Manhattan;Hell's Kitchen;1026712;5;756;10;10 AVE;10019;756 10 AVE;True;False;False;False;True;0.205319864;20.53198635
Manhattan;Chelsea-Hudson Yards;1014960;5;120;24;W  24 ST;10011;120 W  24 ST;True;False;True;False;False;0.531925651;53.19256506
Manhattan;Chelsea-Hudson Yards;1013288;4;347;21;W  21 ST;10011;347 W  21 ST;True;True;True;False;False;0.114688091;11.46880912
Manhattan;Chelsea-Hudson Yards;1012533;4;;;;;;True;False;False;False;True;0.770981401;77.09814012
Manhattan;Chelsea-Hudson Yards;1012591;5;422;20;W  20 ST;10011;422 W  20 ST;True;True;True;False;False;0.747144574;74.71445737
Manhattan;Upper West Side (Central);1030096;6;311;AMSTERDAM;AMSTERDAM AVE;10023;311 AMSTERDAM AVE;True;False;False;False;True;0.718912165;71.89121646
Manhattan;Hell's Kitchen;1025033;3;360;46;W  46 ST;10036;360 W  46 ST;True;True;True;False;False;0.605293351;60.52933515
Manhattan;Gramercy;1019629;7;;;;;;True;False;False;False;True;0.533100747;53.31007468
Manhattan;Upper West Side (Central);1030170;4;;;;;;True;True;True;False;False;0.094880373;9.488037272
Manhattan;Midtown South-Flatiron-Union Square;1015535;4;164;5;5 AVE;10010;164 5 AVE;True;False;False;False;True;0.761729149;76.17291489
Manhattan;Hell's Kitchen;1026733;5;462;52;W  52 ST;10019;462 W  52 ST;True;False;False;False;True;0.648057687;64.80576865
Manhattan;Upper West Side-Lincoln Square;1028500;5;35;69;W  69 ST;10023;35 W  69 ST;True;True;False;True;False;0.160263863;16.02638626
Manhattan;Midtown-Times Square;1024831;9;1674;BROADWAY;BROADWAY;10019;1674 BROADWAY;True;False;False;False;True;0.862662487;86.26624874
Manhattan;Upper West Side (Central);1030908;4;207;78;W  78 ST;10024;207 W  78 ST;True;True;False;False;False;0.22944677;22.94467698
Manhattan;Midtown-Times Square;1015917;3;78;36;W  36 ST;10018;78 W  36 ST;True;False;False;False;True;0.751020616;75.10206155
Manhattan;Upper West Side (Central);1028774;6;22;76;W  76 ST;10023;22 W  76 ST;True;True;False;False;False;0.457473308;45.74733082
Manhattan;Chelsea-Hudson Yards;1014674;6;112;18;W  18 ST;10011;112 W  18 ST;True;False;False;False;True;0.74167152;74.167152
Manhattan;Midtown-Times Square;1014411;4;;;;;;True;False;False;False;True;0.437007124;43.70071236
Manhattan;Midtown-Times Square;1015974;6;26;38;W  38 ST;10018;26 W  38 ST;False;False;False;False;False;0.773824609;77.3824609
Manhattan;Hell's Kitchen;1026863;17;423;56;W  56 ST;10019;423 W  56 ST;True;False;False;False;True;0.849981556;84.9981556
Manhattan;Chelsea-Hudson Yards;1014146;7;241;23;W  23 ST;10011;241 W  23 ST;True;False;False;False;True;0.811372597;81.13725969
Manhattan;Upper West Side-Lincoln Square;1030534;13;270;END;W  END AVE;10023;270 W  END AVE;True;True;False;False;False;0.706408972;70.64089722
Manhattan;Upper West Side (Central);1031655;3;42;94;W  94 ST;10025;42 W  94 ST;True;True;True;False;False;0.132635397;13.2635397
Manhattan;Upper West Side-Lincoln Square;1030505;16;269;72;W  72 ST;10023;269 W  72 ST;True;False;False;False;True;0.71323149;71.32314898
Manhattan;Gramercy;1018170;5;106;LEXINGTON;LEXINGTON AVE;10016;106 LEXINGTON AVE;True;False;False;False;True;0.623763588;62.37635879
Manhattan;Midtown South-Flatiron-Union Square;1015207;5;136;34;W  34 ST;10001;136 W  34 ST;True;False;True;False;False;0.776648729;77.66487285
Manhattan;Gramercy;1020571;7;;;;;;True;False;False;False;True;0.56465816;56.46581599
Manhattan;Hell's Kitchen;1012986;5;;;;;;True;False;False;False;True;0.597467241;59.74672408
Manhattan;Upper West Side (Central);1031401;4;45;86;W  86 ST;10024;45 W  86 ST;True;True;True;False;False;0.155884031;15.58840307
Manhattan;Upper West Side (Central);1031740;15;50;96;W  96 ST;10025;50 W  96 ST;True;False;False;False;True;0.644284173;64.42841733
Manhattan;Chelsea-Hudson Yards;1012979;5;434;38;W  38 ST;10018;434 W  38 ST;True;False;False;False;True;0.223876294;22.38762938
Manhattan;Chelsea-Hudson Yards;1013040;3;60;9;9 AVE;10011;60 9 AVE;True;False;False;False;True;0.714670205;71.46702053
Manhattan;Midtown South-Flatiron-Union Square;1015053;12;152;27;W  27 ST;10001;152 W  27 ST;True;False;False;False;True;0.859253344;85.9253344
Manhattan;Upper West Side (Central);1031431;4;62;87;W  87 ST;10024;62 W  87 ST;True;True;True;False;False;0.096906212;9.690621161
Manhattan;Upper West Side (Central);1031204;5;471;COLUMBUS;COLUMBUS AVE;10024;471 COLUMBUS AVE;False;False;False;False;False;0.560618931;56.06189306
Manhattan;Midtown South-Flatiron-Union Square;1014285;2;225;29;W  29 ST;10001;225 W  29 ST;True;False;True;False;False;0.591344694;59.13446941
Manhattan;Upper West Side-Lincoln Square;1030009;4;159;73;W  73 ST;10023;159 W  73 ST;True;True;True;False;False;0.155694793;15.56947933
Manhattan;Chelsea-Hudson Yards;1014574;6;;;;;;True;False;False;False;True;0.557447227;55.74472273
Manhattan;Upper West Side (Central);1031449;4;49;87;W  87 ST;10024;49 W  87 ST;True;True;True;False;False;0.096555984;9.655598438
Manhattan;Hell's Kitchen;1025215;5;346;52;W  52 ST;10019;346 W  52 ST;False;False;False;False;False;0.642831771;64.28317708
Manhattan;Gramercy;1020566;5;312;22;E  22 ST;10010;312 E  22 ST;True;False;False;True;True;0.531669184;53.16691844
Manhattan;Chelsea-Hudson Yards;1013781;5;224;16;W  16 ST;10011;224 W  16 ST;True;True;True;False;False;0.216695133;21.66951334
Manhattan;Hell's Kitchen;1026965;5;515;46;W  46 ST;10036;515 W  46 ST;True;False;False;False;True;0.609427997;60.9427997
Manhattan;Chelsea-Hudson Yards;1014572;19;101;7;7 AVE;10011;101 7 AVE;True;False;False;False;True;0.879436358;87.94363584
Manhattan;Upper West Side-Lincoln Square;1028466;4;32;69;W  69 ST;10023;32 W  69 ST;True;True;True;False;False;0.159124341;15.91243411
Manhattan;Midtown-Times Square;1024801;2;;;;;;True;False;False;False;True;0.674362787;67.43627874
Manhattan;Upper West Side (Central);1031611;4;52;91;W  91 ST;10024;52 W  91 ST;True;True;True;True;False;0.135793466;13.57934661
Manhattan;Upper West Side-Lincoln Square;1030412;4;239;71;W  71 ST;10023;239 W  71 ST;True;False;False;True;True;0.108335602;10.83356015
Manhattan;Hell's Kitchen;1027143;2;601;51;W  51 ST;10019;601 W  51 ST;True;False;False;False;False;0.871219114;87.12191143
Manhattan;Hell's Kitchen;1025423;1;852;9;9 AVE;10019;852 9 AVE;True;False;False;False;True;0.75286971;75.28697099
Manhattan;Upper West Side (Central);1028703;4;35;74;W  74 ST;10023;35 W  74 ST;True;True;True;False;False;0.145823009;14.58230087
Manhattan;Upper West Side (Central);1031583;5;50;90;W  90 ST;10024;50 W  90 ST;True;False;True;False;False;0.44812184;44.81218402
Manhattan;Hell's Kitchen;1026661;4;465;49;W  49 ST;10019;465 W  49 ST;True;True;True;False;False;0.182245628;18.22456281
Manhattan;Upper West Side (Central);1030086;4;;;;;;True;True;False;False;False;0.136062068;13.60620682
Manhattan;Midtown South-Flatiron-Union Square;1016749;43;1;MADISON;MADISON SQ  PLAZA;10010;1 MADISON SQ  PLAZA;True;False;False;False;True;0.898338055;89.83380553
Manhattan;Upper West Side (Central);1030132;4;111;75;W  75 ST;10023;111 W  75 ST;True;True;True;False;False;0.155852669;15.58526694
Manhattan;Upper West Side (Central);1031403;16;;;;;;True;False;False;False;True;0.700499341;70.04993408
Manhattan;Midtown South-Flatiron-Union Square;1015525;5;43;21;W  21 ST;10010;43 W  21 ST;True;False;False;False;True;0.740612942;74.06129417
Manhattan;Hell's Kitchen;1026924;6;521;43;W  43 ST;10036;521 W  43 ST;True;False;False;False;True;0.541106029;54.11060289
Manhattan;Gramercy;1017995;5;143;21;E  21 ST;10010;143 E  21 ST;True;False;True;False;True;0.150420912;15.04209123
Manhattan;Midtown South-Flatiron-Union Square;1015508;12;38;21;W  21 ST;10010;38 W  21 ST;True;False;False;False;True;0.881565436;88.15654357
Manhattan;Gramercy;1017863;5;113;18;E  18 ST;10003;113 E  18 ST;True;False;False;False;True;0.780728494;78.07284944
Manhattan;Chelsea-Hudson Yards;1013285;3;353;21;W  21 ST;10011;353 W  21 ST;True;True;True;False;False;0.131811783;13.18117831
Manhattan;Upper West Side (Central);1028699;4;45;74;W  74 ST;10023;45 W  74 ST;True;True;True;False;False;0.154563129;15.45631294
Manhattan;Midtown South-Flatiron-Union Square;1015601;5;7;24;W  24 ST;10010;7 W  24 ST;True;False;False;False;True;0.774949818;77.49498183
Manhattan;Hell's Kitchen;1026721;4;763;9;9 AVE;10019;763 9 AVE;True;False;True;True;True;0.677636932;67.7636932
Manhattan;Gramercy;1020516;4;345;19;E  19 ST;10003;345 E  19 ST;True;True;True;False;False;0.163934345;16.39343451
Manhattan;Chelsea-Hudson Yards;1012256;2;;;;;;True;False;False;True;True;0.859768079;85.97680791
Manhattan;Midtown South-Flatiron-Union Square;1015175;26;152;32;W  32 ST;10001;152 W  32 ST;True;False;False;False;False;0.705225303;70.52253032
Manhattan;Gramercy;1019539;1;4;RUTHERFORD;RUTHERFORD PL;10003;4 RUTHERFORD PL;True;True;True;False;False;0.296832112;29.68321118
Manhattan;Chelsea-Hudson Yards;1014654;5;111;17;W  17 ST;10011;111 W  17 ST;False;False;False;False;False;0.853832645;85.38326446
Manhattan;Upper West Side (Central);1031061;4;301;76;W  76 ST;10023;301 W  76 ST;True;True;False;True;False;0.099366576;9.936657633
Manhattan;Upper West Side-Lincoln Square;1030510;7;245;72;W  72 ST;10023;245 W  72 ST;True;False;False;False;True;0.676372702;67.63727018
Manhattan;Midtown South-Flatiron-Union Square;1016242;12;17;21;E  21 ST;10010;17 E  21 ST;True;False;False;False;True;0.8904725;89.04725
Manhattan;Chelsea-Hudson Yards;1012531;3;421;14;W  14 ST;10014;421 W  14 ST;True;False;False;False;True;0.84080282;84.08028199
Manhattan;Upper West Side-Lincoln Square;1028577;4;44;71;W  71 ST;10023;44 W  71 ST;True;True;True;False;False;0.114376168;11.43761678
Manhattan;Midtown-Times Square;1024727;50;1535;BROADWAY;BROADWAY;10036;1535 BROADWAY;True;False;False;False;True;0.977457225;97.74572253
Manhattan;Gramercy;1019770;6;209;23;E  23 ST;10010;209 E  23 ST;True;False;False;False;True;0.776089547;77.60895466
Manhattan;Upper West Side-Lincoln Square;1028463;9;24;69;W  69 ST;10023;24 W  69 ST;True;False;True;False;True;0.583239167;58.32391674
Manhattan;Upper West Side-Lincoln Square;1028243;15;75;CENTRAL;CENTRAL PARK W;10023;75 CENTRAL PARK W;True;False;False;False;True;0.605772942;60.57729423
Manhattan;Hell's Kitchen;1024962;5;327;43;W  43 ST;10036;327 W  43 ST;True;True;True;False;False;0.222074859;22.2074859
Manhattan;Hell's Kitchen;1025111;5;342;48;W  48 ST;10036;342 W  48 ST;True;True;True;False;False;0.175893795;17.58937955
Manhattan;Upper West Side (Central);1031775;4;128;80;W  80 ST;10024;128 W  80 ST;True;True;True;False;False;0.417400062;41.74000616
Manhattan;Hell's Kitchen;1026468;5;444;46;W  46 ST;10036;444 W  46 ST;True;False;True;False;True;0.206344803;20.63448026
Manhattan;Hell's Kitchen;1024984;5;351;44;W  44 ST;10036;351 W  44 ST;True;True;True;False;False;0.238202198;23.82021975
Manhattan;Upper West Side (Central);1028749;4;43;75;W  75 ST;10023;43 W  75 ST;True;True;True;False;False;0.15760179;15.76017902
Manhattan;Upper West Side-Lincoln Square;1027466;5;33;63;W  63 ST;10023;33 W  63 ST;True;False;False;False;True;0.440609668;44.06096675
Manhattan;Chelsea-Hudson Yards;1013258;4;329;20;W  20 ST;10011;329 W  20 ST;True;True;True;False;False;0.157329276;15.73292757
Manhattan;Midtown-Times Square;1014432;3;478;7;7 AVE;10018;478 7 AVE;True;False;True;False;False;0.727681018;72.76810184
Manhattan;Midtown-Times Square;1023161;46;118;53;W  53 ST;10019;118 W  53 ST;True;False;False;False;True;0.883122356;88.31223558
